Company,Year,KPI_Name,Value,Unit,GroundTruthCommonValue
TerraGrip Industries,2009,Corporate units - Oman,0.0,,
TerraGrip Industries,2009,Corporate units - Qatar,0.0,,
TerraGrip Industries,2009,Corporate units - Saudi Arabia,0.0,,
TerraGrip Industries,2009,Corporate units - Syrian Arab Republic,0.0,,
TerraGrip Industries,2009,Corporate units - United Arab Emirates,0.0,,
TerraGrip Industries,2009,Corporate units - Yemen,0.0,,
TerraGrip Industries,2009,Corporate units - Middle East,0.0,,
TerraGrip Industries,2009,Corporate units - Total non renewable electricity purchased,5231886.767752359,,
TerraGrip Industries,2009,Waste Production,1225746.3728382117,,
TerraGrip Industries,2009,Total amount of Waste,128872208.3740667,kg,128872.2083740667
TerraGrip Industries,2009,Amount of waste sent to recovery,76515197.07564968,kg,76515.19707564967
TerraGrip Industries,2009,Amount of waste sent to elimination,52357.01129841703,,
TerraGrip Industries,2009,Waste recovery %,0.5937292302274773,,
TerraGrip Industries,2009,Waste elimination %,0.4062707697725227,,
TerraGrip Industries,2009,Waste Intensity - KPI,0.1051377440144192,,
TerraGrip Industries,2009,HS External Audit Sites,20.0,,
TerraGrip Industries,2009,HS Internal Audit Sites,22.0,,
TerraGrip Industries,2009,HS External Audit %,0.8,,
TerraGrip Industries,2009,HS Internal Audit %,0.88,,
TerraGrip Industries,2009,Total Employees,2033.0,,
TerraGrip Industries,2009,Female Employees,710.0,,
TerraGrip Industries,2009,Female Employees %,0.3492375799311362,,
TerraGrip Industries,2009,Board Total,16.0,,
TerraGrip Industries,2009,Female Board,3.0,,
TerraGrip Industries,2009,Female Board %,0.1875,,
TerraGrip Industries,2009,SBT Total,25.0,,
TerraGrip Industries,2009,SBT Validated,9.0,,
TerraGrip Industries,2009,SBT Committed,11.0,,
TerraGrip Industries,2009,SBT Non-Committed,5.0,,
TerraGrip Industries,2010,Total no. of sites,20.0,,
TerraGrip Industries,2010,ISO 14001 sites,15.0,,
TerraGrip Industries,2010,% certified sites,0.75,,
TerraGrip Industries,2010,Production,1272798302.1393356,kg,1272798.3021393358
TerraGrip Industries,2010,Water intake,16917872.362675365,m3,16917872.362675365
TerraGrip Industries,2010,Water intake - KPI,13.29187219549208,,
TerraGrip Industries,2010,Total Purchased Electricity,4776239.836687183,,
TerraGrip Industries,2010,Renewable Electricity Purchased,227710.0771720393,GJ,227710.0771720393
TerraGrip Industries,2010,Non-Renewable Electricity Purchased,4548529.759515144,GJ,4548529.759515144
TerraGrip Industries,2010,Self-generated AND consumed electricity on-site,87695.29845902455,GJ,87695.29845902455
TerraGrip Industries,2010,Purchased Steam,464501.8811693668,GJ,464501.8811693668
TerraGrip Industries,2010,Sold Electricity,39117.84380531514,GJ,39117.84380531514
TerraGrip Industries,2010,Sold Steam,303064.898137798,GJ,303064.898137798
TerraGrip Industries,2010,Energy - Natural Gas,1215807.1046322957,MWh HHV,3997174.0426267255
TerraGrip Industries,2010,Energy - Sub bituminous coal,426290.7968875706,MWh HHV,1504555.7537208374
TerraGrip Industries,2010,Energy - Brown coal briquettes,0.0,MWh HHV,0.0
TerraGrip Industries,2010,Energy - Other bituminous coal,143426.3702836138,MWh HHV,506210.7186480487
TerraGrip Industries,2010,Energy - Total Coal,2010766.4723688865,,
TerraGrip Industries,2010,Energy - Propane,0.0,MWh HHV,0.0
TerraGrip Industries,2010,Energy - Fuel Oil Heavy A,90445.1261344274,MWh HHV,307172.1264942817
TerraGrip Industries,2010,Energy - Fuel Oil Heavy C,121652.97157015218,MWh HHV,413161.0355212715
TerraGrip Industries,2010,Energy - Fuel Oil,720333.1620155532,,
TerraGrip Industries,2010,Energy - Diesel,22085.68773693437,MWh HHV,75007.99608770163
TerraGrip Industries,2010,Energy - Petrol,0.0,MWh HHV,0.0
TerraGrip Industries,2010,Energy - Biomass,335357.3838058025,MWh HHV,993651.507572748
TerraGrip Industries,2010,Energy - Waste tires,0.0,short (US) T,0.0
TerraGrip Industries,2010,Energy - LPG,16042.975506637456,MWh HHV,53230.149146446856
TerraGrip Industries,2010,Energy - Other,0.0,MWh HHV,0.0
TerraGrip Industries,2010,Total energy,12836417.604190525,,
TerraGrip Industries,2010,Total energy - KPI,10.085193846200854,,
TerraGrip Industries,2010,CO2 - Natural Gas,224241.4637913593,,
TerraGrip Industries,2010,CO2 - Sub bituminous coal,142932.79660347957,,
TerraGrip Industries,2010,CO2 - Brown coal briquettes,0.0,,
TerraGrip Industries,2010,CO2 - Other bituminous coal,48090.01827156463,,
TerraGrip Industries,2010,CO2 - Coal,191022.8148750442,,
TerraGrip Industries,2010,CO2 - Propane,0.0,,
TerraGrip Industries,2010,CO2 - Fuel Oil Heavy A,23775.122590657404,,
TerraGrip Industries,2010,CO2 - Fuel Oil Heavy C,31978.664149346416,,
TerraGrip Industries,2010,CO2 - Fuel Oil,55753.786740003816,,
TerraGrip Industries,2010,CO2 - Diesel,5558.092510098691,,
TerraGrip Industries,2010,CO2 - Petrol,0.0,,
TerraGrip Industries,2010,CO2 - Biomass,0.0,,
TerraGrip Industries,2010,CO2 - Waste Tires,0.0,,
TerraGrip Industries,2010,CO2 - LPG,3358.8224111407967,,
TerraGrip Industries,2010,CO2 - Other,0.0,,
TerraGrip Industries,2010,Total CO2 - Scope 1,479934.9803276468,,
TerraGrip Industries,2010,Total CO2 - Scope 2,555596.0540260973,,
TerraGrip Industries,2010,Total CO2,1035531.034353744,,
TerraGrip Industries,2010,Total CO2 - KPI,0.8135861217077444,,
TerraGrip Industries,2010,Corporate units - Canada,0.0,,
TerraGrip Industries,2010,Corporate units -  Chile,,,
TerraGrip Industries,2010,Corporate units - Mexico,0.0,,
TerraGrip Industries,2010,Corporate units - United States,0.0,,
TerraGrip Industries,2010,Corporate units - OECD Americas,0.0,,
TerraGrip Industries,2010,Corporate units - Australia,0.0,,
TerraGrip Industries,2010,Corporate units - Israel,0.0,,
TerraGrip Industries,2010,Corporate units - Japan,0.0,,
TerraGrip Industries,2010,Corporate units - Korea,0.0,,
TerraGrip Industries,2010,Corporate units - New Zealand,0.0,,
TerraGrip Industries,2010,Corporate units - OECD Asia Oceania,0.0,,
TerraGrip Industries,2010,Corporate units - Austria,0.0,,
TerraGrip Industries,2010,Corporate units - Belgium,0.0,,
TerraGrip Industries,2010,Corporate units - Czech Republic,0.0,,
TerraGrip Industries,2010,Corporate units - Denmark,0.0,,
TerraGrip Industries,2010,Corporate units - Estonia,0.0,,
TerraGrip Industries,2010,Corporate units - Finland,0.0,,
TerraGrip Industries,2010,Corporate units - France,0.0,,
TerraGrip Industries,2010,Corporate units - Germany,0.0,,
TerraGrip Industries,2010,Corporate units - Greece,0.0,,
TerraGrip Industries,2010,Corporate units - Hungary,0.0,,
TerraGrip Industries,2010,Corporate units - Iceland,0.0,,
TerraGrip Industries,2010,Corporate units - Ireland,0.0,,
TerraGrip Industries,2010,Corporate units - Italy,0.0,,
TerraGrip Industries,2010,Corporate units - Luxembourg,0.0,,
TerraGrip Industries,2010,Corporate units - Netherlands,0.0,,
TerraGrip Industries,2010,Corporate units - Norway,0.0,,
TerraGrip Industries,2010,Corporate units - Poland,0.0,,
TerraGrip Industries,2010,Corporate units - Portugal,0.0,,
TerraGrip Industries,2010,Corporate units - Slovak Republic,0.0,,
TerraGrip Industries,2010,Corporate units - Slovenia,0.0,,
TerraGrip Industries,2010,Corporate units - Spain,0.0,,
TerraGrip Industries,2010,Corporate units - Sweden,0.0,,
TerraGrip Industries,2010,Corporate units - Switzerland,0.0,,
TerraGrip Industries,2010,Corporate units - Turkey,0.0,,
TerraGrip Industries,2010,Corporate units - United Kingdom,0.0,,
TerraGrip Industries,2010,Corporate units - OECD Europe,0.0,,
TerraGrip Industries,2010,Corporate units - European Union - 27,,,
TerraGrip Industries,2010,Corporate units - Non-OECD,,,
TerraGrip Industries,2010,Corporate units - Albania,0.0,,
TerraGrip Industries,2010,Corporate units - Armenia,0.0,,
TerraGrip Industries,2010,Corporate units - Azerbaijan,0.0,,
TerraGrip Industries,2010,Corporate units - Belarus,0.0,,
TerraGrip Industries,2010,Corporate units - Bosnia and Herzegovina,0.0,,
TerraGrip Industries,2010,Corporate units - Bulgaria,0.0,,
TerraGrip Industries,2010,Corporate units - Croatia,0.0,,
TerraGrip Industries,2010,Corporate units - Cyprus,0.0,,
TerraGrip Industries,2010,Corporate units - Georgia,0.0,,
TerraGrip Industries,2010,Corporate units - Gibraltar,0.0,,
TerraGrip Industries,2010,Corporate units - Kazakhstan,0.0,,
TerraGrip Industries,2010,Corporate units - Kosovo,0.0,,
TerraGrip Industries,2010,Corporate units - Kyrgyzstan,0.0,,
TerraGrip Industries,2010,Corporate units - Latvia,0.0,,
TerraGrip Industries,2010,Corporate units - Lithuania,0.0,,
TerraGrip Industries,2010,Corporate units - FYR of Macedonia,0.0,,
TerraGrip Industries,2010,Corporate units - Malta,0.0,,
TerraGrip Industries,2010,Corporate units - Republic of Moldova,0.0,,
TerraGrip Industries,2010,Corporate units - Montenegro,0.0,,
TerraGrip Industries,2010,Corporate units - Romania,0.0,,
TerraGrip Industries,2010,Corporate units - Russian Federation,0.0,,
TerraGrip Industries,2010,Corporate units - Serbia,0.0,,
TerraGrip Industries,2010,Corporate units - Tajikistan,0.0,,
TerraGrip Industries,2010,Corporate units - Turkmenistan,0.0,,
TerraGrip Industries,2010,Corporate units - Ukraine,0.0,,
TerraGrip Industries,2010,Corporate units - Uzbekistan,0.0,,
TerraGrip Industries,2010,Corporate units - Non-OECD Europe and Eurasia,,,
TerraGrip Industries,2010,Corporate units - Algeria,0.0,,
TerraGrip Industries,2010,Corporate units - Angola,0.0,,
TerraGrip Industries,2010,Corporate units - Benin,0.0,,
TerraGrip Industries,2010,Corporate units - Botswana,0.0,,
TerraGrip Industries,2010,Corporate units - Cameroon,0.0,,
TerraGrip Industries,2010,Corporate units - Congo,0.0,,
TerraGrip Industries,2010,Corporate units - Dem. Rep. Of Congo,0.0,,
TerraGrip Industries,2010,Corporate units - Côte d'Ivoire,0.0,,
TerraGrip Industries,2010,Corporate units - Egypt,0.0,,
TerraGrip Industries,2010,Corporate units - Eritrea,0.0,,
TerraGrip Industries,2010,Corporate units - Ethiopia,0.0,,
TerraGrip Industries,2010,Corporate units - Gabon,0.0,,
TerraGrip Industries,2010,Corporate units - Ghana,0.0,,
TerraGrip Industries,2010,Corporate units - Kenya,0.0,,
TerraGrip Industries,2010,Corporate units - Libya,0.0,,
TerraGrip Industries,2010,Corporate units - Morocco,0.0,,
TerraGrip Industries,2010,Corporate units - Mozambique,0.0,,
TerraGrip Industries,2010,Corporate units - Namibia,0.0,,
TerraGrip Industries,2010,Corporate units - Nigeria,0.0,,
TerraGrip Industries,2010,Corporate units - Senegal,0.0,,
TerraGrip Industries,2010,Corporate units - South Africa,0.0,,
TerraGrip Industries,2010,Corporate units - Sudan,0.0,,
TerraGrip Industries,2010,Corporate units - United Rep. Of Tanzania,0.0,,
TerraGrip Industries,2010,Corporate units - Togo,0.0,,
TerraGrip Industries,2010,Corporate units - Tunisia,0.0,,
TerraGrip Industries,2010,Corporate units - Zambia,0.0,,
TerraGrip Industries,2010,Corporate units - Zimbabwe,0.0,,
TerraGrip Industries,2010,Corporate units - Other Africa,0.0,,
TerraGrip Industries,2010,Corporate units - Africa,0.0,,
TerraGrip Industries,2010,Corporate units - Bangladesh,0.0,,
TerraGrip Industries,2010,Corporate units - Brunei Darussalam,0.0,,
TerraGrip Industries,2010,Corporate units - Cambodia,0.0,,
TerraGrip Industries,2010,Corporate units - Chinese Taipei,0.0,,
TerraGrip Industries,2010,Corporate units - India,0.0,,
TerraGrip Industries,2010,Corporate units - Indonesia,0.0,,
TerraGrip Industries,2010,Corporate units - DPR of Korea,0.0,,
TerraGrip Industries,2010,Corporate units - Malaysia,0.0,,
TerraGrip Industries,2010,Corporate units - Mongolia,0.0,,
TerraGrip Industries,2010,Corporate units - Myanmar,0.0,,
TerraGrip Industries,2010,Corporate units - Nepal,0.0,,
TerraGrip Industries,2010,Corporate units - Pakistan,0.0,,
TerraGrip Industries,2010,Corporate units - Philippines,0.0,,
TerraGrip Industries,2010,Corporate units - Singapore,0.0,,
TerraGrip Industries,2010,Corporate units - Sri Lanka,0.0,,
TerraGrip Industries,2010,Corporate units - Thailand,0.0,,
TerraGrip Industries,2010,Corporate units - Vietnam,0.0,,
TerraGrip Industries,2010,Corporate units - Other Asia,0.0,,
TerraGrip Industries,2010,Corporate units - Asia,0.0,,
TerraGrip Industries,2010,Corporate units - People's Rep. Of China,0.0,,
TerraGrip Industries,2010,"Corporate units - Hong Kong, China",0.0,,
TerraGrip Industries,2010,Corporate units - China,0.0,,
TerraGrip Industries,2010,Corporate units - Argentina,0.0,,
TerraGrip Industries,2010,Corporate units - Bolivia,0.0,,
TerraGrip Industries,2010,Corporate units - Brazil,0.0,,
TerraGrip Industries,2010,Corporate units - Colombia,0.0,,
TerraGrip Industries,2010,Corporate units - Costa Rica,0.0,,
TerraGrip Industries,2010,Corporate units - Cuba,0.0,,
TerraGrip Industries,2010,Corporate units - Dominican Republic,0.0,,
TerraGrip Industries,2010,Corporate units - Ecuador,0.0,,
TerraGrip Industries,2010,Corporate units - El Salvador,0.0,,
TerraGrip Industries,2010,Corporate units - Guatemala,0.0,,
TerraGrip Industries,2010,Corporate units - Haiti,0.0,,
TerraGrip Industries,2010,Corporate units - Honduras,0.0,,
TerraGrip Industries,2010,Corporate units - Jamaica,0.0,,
TerraGrip Industries,2010,Corporate units - Netherlands Antilles,0.0,,
TerraGrip Industries,2010,Corporate units - Nicaragua,0.0,,
TerraGrip Industries,2010,Corporate units - Panama,0.0,,
TerraGrip Industries,2010,Corporate units - Paraguay,0.0,,
TerraGrip Industries,2010,Corporate units - Peru,0.0,,
TerraGrip Industries,2010,Corporate units - Trinidad and Tobago,0.0,,
TerraGrip Industries,2010,Corporate units - Uruguay,0.0,,
TerraGrip Industries,2010,Corporate units - Venezuela,0.0,,
TerraGrip Industries,2010,Corporate units - Other Non-OECD Americas,,,
TerraGrip Industries,2010,Corporate units - Non-OECD Americas,,,
TerraGrip Industries,2010,Corporate units - Bahrain,0.0,,
TerraGrip Industries,2010,Corporate units - Islamic Republic of Iran,0.0,,
TerraGrip Industries,2010,Corporate units - Iraq,0.0,,
TerraGrip Industries,2010,Corporate units - Jordan,0.0,,
TerraGrip Industries,2010,Corporate units - Kuwait,0.0,,
TerraGrip Industries,2010,Corporate units - Lebanon,0.0,,
TerraGrip Industries,2010,Corporate units - Oman,0.0,,
TerraGrip Industries,2010,Corporate units - Qatar,0.0,,
TerraGrip Industries,2010,Corporate units - Saudi Arabia,0.0,,
TerraGrip Industries,2010,Corporate units - Syrian Arab Republic,0.0,,
TerraGrip Industries,2010,Corporate units - United Arab Emirates,0.0,,
TerraGrip Industries,2010,Corporate units - Yemen,0.0,,
TerraGrip Industries,2010,Corporate units - Middle East,0.0,,
TerraGrip Industries,2010,Corporate units - Total non renewable electricity purchased,4548529.759515143,,
TerraGrip Industries,2010,Waste Production,1272798.3021393358,,
TerraGrip Industries,2010,Total amount of Waste,242784760.42714164,kg,242784.76042714165
TerraGrip Industries,2010,Amount of waste sent to recovery,186808680.8317133,kg,186808.68083171328
TerraGrip Industries,2010,Amount of waste sent to elimination,55976.07959542837,,
TerraGrip Industries,2010,Waste recovery %,0.7694415436251136,,
TerraGrip Industries,2010,Waste elimination %,0.2305584563748863,,
TerraGrip Industries,2010,Waste Intensity - KPI,0.1907488091546523,,
TerraGrip Industries,2010,HS External Audit Sites,11.0,,
TerraGrip Industries,2010,HS Internal Audit Sites,13.0,,
TerraGrip Industries,2010,HS External Audit %,0.55,,
TerraGrip Industries,2010,HS Internal Audit %,0.65,,
TerraGrip Industries,2010,Total Employees,1707.0,,
TerraGrip Industries,2010,Female Employees,497.0,,
TerraGrip Industries,2010,Female Employees %,0.2911540714704159,,
TerraGrip Industries,2010,Board Total,13.0,,
TerraGrip Industries,2010,Female Board,4.0,,
TerraGrip Industries,2010,Female Board %,0.3076923076923077,,
TerraGrip Industries,2010,SBT Total,20.0,,
TerraGrip Industries,2010,SBT Validated,7.0,,
TerraGrip Industries,2010,SBT Committed,9.0,,
TerraGrip Industries,2010,SBT Non-Committed,4.0,,
TerraGrip Industries,2011,Total no. of sites,20.0,,
TerraGrip Industries,2011,ISO 14001 sites,15.0,,
TerraGrip Industries,2011,% certified sites,0.75,,
TerraGrip Industries,2011,Production,1309273810.6596432,kg,1309273.8106596433
TerraGrip Industries,2011,Water intake,15967907.58108428,m3,15967907.58108428
TerraGrip Industries,2011,Water intake - KPI,12.196003197405492,,
TerraGrip Industries,2011,Total Purchased Electricity,4790956.768340589,,
TerraGrip Industries,2011,Renewable Electricity Purchased,213687.96359411004,GJ,213687.96359411004
TerraGrip Industries,2011,Non-Renewable Electricity Purchased,4577268.804746479,GJ,4577268.804746479
TerraGrip Industries,2011,Self-generated AND consumed electricity on-site,93960.22153993895,GJ,93960.22153993895
TerraGrip Industries,2011,Purchased Steam,544505.5215101327,GJ,544505.5215101327
TerraGrip Industries,2011,Sold Electricity,85332.67892225768,GJ,85332.67892225768
TerraGrip Industries,2011,Sold Steam,348364.4302968227,GJ,348364.4302968227
TerraGrip Industries,2011,Energy - Natural Gas,1210863.113192015,MWh HHV,3980919.8241929263
TerraGrip Industries,2011,Energy - Sub bituminous coal,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Energy - Brown coal briquettes,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Energy - Other bituminous coal,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Energy - Total Coal,0.0,,
TerraGrip Industries,2011,Energy - Propane,12623.779659064903,MWh HHV,41885.35186417848
TerraGrip Industries,2011,Energy - Fuel Oil Heavy A,47652.4609733293,MWh HHV,161838.5467018731
TerraGrip Industries,2011,Energy - Fuel Oil Heavy C,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Energy - Fuel Oil,161838.5467018731,,
TerraGrip Industries,2011,Energy - Diesel,14122.051381038533,MWh HHV,47961.68393560256
TerraGrip Industries,2011,Energy - Petrol,1387.8338398051983,MWh HHV,4713.397946508221
TerraGrip Industries,2011,Energy - Biomass,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Energy - Waste tires,0.0,short (US) T,0.0
TerraGrip Industries,2011,Energy - LPG,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Energy - Other,0.0,MWh HHV,0.0
TerraGrip Industries,2011,Total energy,9233044.206812669,,
TerraGrip Industries,2011,Total energy - KPI,7.052034594781088,,
TerraGrip Industries,2011,CO2 - Natural Gas,223329.60213722315,,
TerraGrip Industries,2011,CO2 - Sub bituminous coal,0.0,,
TerraGrip Industries,2011,CO2 - Brown coal briquettes,0.0,,
TerraGrip Industries,2011,CO2 - Other bituminous coal,0.0,,
TerraGrip Industries,2011,CO2 - Coal,0.0,,
TerraGrip Industries,2011,CO2 - Propane,2642.9657026296622,,
TerraGrip Industries,2011,CO2 - Fuel Oil Heavy A,12526.303514724978,,
TerraGrip Industries,2011,CO2 - Fuel Oil Heavy C,0.0,,
TerraGrip Industries,2011,CO2 - Fuel Oil,12526.303514724978,,
TerraGrip Industries,2011,CO2 - Diesel,3553.96077962815,,
TerraGrip Industries,2011,CO2 - Petrol,326.6384776930197,,
TerraGrip Industries,2011,CO2 - Biomass,0.0,,
TerraGrip Industries,2011,CO2 - Waste Tires,0.0,,
TerraGrip Industries,2011,CO2 - LPG,0.0,,
TerraGrip Industries,2011,CO2 - Other,0.0,,
TerraGrip Industries,2011,Total CO2 - Scope 1,242379.47061189896,,
TerraGrip Industries,2011,Total CO2 - Scope 2,564501.2990515543,,
TerraGrip Industries,2011,Total CO2,806880.7696634532,,
TerraGrip Industries,2011,Total CO2 - KPI,0.6162811499734555,,
TerraGrip Industries,2011,Corporate units - Canada,0.0,,
TerraGrip Industries,2011,Corporate units -  Chile,,,
TerraGrip Industries,2011,Corporate units - Mexico,0.0,,
TerraGrip Industries,2011,Corporate units - United States,0.0,,
TerraGrip Industries,2011,Corporate units - OECD Americas,0.0,,
TerraGrip Industries,2011,Corporate units - Australia,0.0,,
TerraGrip Industries,2011,Corporate units - Israel,0.0,,
TerraGrip Industries,2011,Corporate units - Japan,0.0,,
TerraGrip Industries,2011,Corporate units - Korea,0.0,,
TerraGrip Industries,2011,Corporate units - New Zealand,0.0,,
TerraGrip Industries,2011,Corporate units - OECD Asia Oceania,0.0,,
TerraGrip Industries,2011,Corporate units - Austria,0.0,,
TerraGrip Industries,2011,Corporate units - Belgium,0.0,,
TerraGrip Industries,2011,Corporate units - Czech Republic,0.0,,
TerraGrip Industries,2011,Corporate units - Denmark,0.0,,
TerraGrip Industries,2011,Corporate units - Estonia,0.0,,
TerraGrip Industries,2011,Corporate units - Finland,0.0,,
TerraGrip Industries,2011,Corporate units - France,0.0,,
TerraGrip Industries,2011,Corporate units - Germany,0.0,,
TerraGrip Industries,2011,Corporate units - Greece,0.0,,
TerraGrip Industries,2011,Corporate units - Hungary,0.0,,
TerraGrip Industries,2011,Corporate units - Iceland,0.0,,
TerraGrip Industries,2011,Corporate units - Ireland,0.0,,
TerraGrip Industries,2011,Corporate units - Italy,0.0,,
TerraGrip Industries,2011,Corporate units - Luxembourg,0.0,,
TerraGrip Industries,2011,Corporate units - Netherlands,0.0,,
TerraGrip Industries,2011,Corporate units - Norway,0.0,,
TerraGrip Industries,2011,Corporate units - Poland,0.0,,
TerraGrip Industries,2011,Corporate units - Portugal,0.0,,
TerraGrip Industries,2011,Corporate units - Slovak Republic,0.0,,
TerraGrip Industries,2011,Corporate units - Slovenia,0.0,,
TerraGrip Industries,2011,Corporate units - Spain,0.0,,
TerraGrip Industries,2011,Corporate units - Sweden,0.0,,
TerraGrip Industries,2011,Corporate units - Switzerland,0.0,,
TerraGrip Industries,2011,Corporate units - Turkey,0.0,,
TerraGrip Industries,2011,Corporate units - United Kingdom,0.0,,
TerraGrip Industries,2011,Corporate units - OECD Europe,0.0,,
TerraGrip Industries,2011,Corporate units - European Union - 27,,,
TerraGrip Industries,2011,Corporate units - Non-OECD,,,
TerraGrip Industries,2011,Corporate units - Albania,0.0,,
TerraGrip Industries,2011,Corporate units - Armenia,0.0,,
TerraGrip Industries,2011,Corporate units - Azerbaijan,0.0,,
TerraGrip Industries,2011,Corporate units - Belarus,0.0,,
TerraGrip Industries,2011,Corporate units - Bosnia and Herzegovina,0.0,,
TerraGrip Industries,2011,Corporate units - Bulgaria,0.0,,
TerraGrip Industries,2011,Corporate units - Croatia,0.0,,
TerraGrip Industries,2011,Corporate units - Cyprus,0.0,,
TerraGrip Industries,2011,Corporate units - Georgia,0.0,,
TerraGrip Industries,2011,Corporate units - Gibraltar,0.0,,
TerraGrip Industries,2011,Corporate units - Kazakhstan,0.0,,
TerraGrip Industries,2011,Corporate units - Kosovo,0.0,,
TerraGrip Industries,2011,Corporate units - Kyrgyzstan,0.0,,
TerraGrip Industries,2011,Corporate units - Latvia,0.0,,
TerraGrip Industries,2011,Corporate units - Lithuania,0.0,,
TerraGrip Industries,2011,Corporate units - FYR of Macedonia,0.0,,
TerraGrip Industries,2011,Corporate units - Malta,0.0,,
TerraGrip Industries,2011,Corporate units - Republic of Moldova,0.0,,
TerraGrip Industries,2011,Corporate units - Montenegro,0.0,,
TerraGrip Industries,2011,Corporate units - Romania,0.0,,
TerraGrip Industries,2011,Corporate units - Russian Federation,0.0,,
TerraGrip Industries,2011,Corporate units - Serbia,0.0,,
TerraGrip Industries,2011,Corporate units - Tajikistan,0.0,,
TerraGrip Industries,2011,Corporate units - Turkmenistan,0.0,,
TerraGrip Industries,2011,Corporate units - Ukraine,0.0,,
TerraGrip Industries,2011,Corporate units - Uzbekistan,0.0,,
TerraGrip Industries,2011,Corporate units - Non-OECD Europe and Eurasia,,,
TerraGrip Industries,2011,Corporate units - Algeria,0.0,,
TerraGrip Industries,2011,Corporate units - Angola,0.0,,
TerraGrip Industries,2011,Corporate units - Benin,0.0,,
TerraGrip Industries,2011,Corporate units - Botswana,0.0,,
TerraGrip Industries,2011,Corporate units - Cameroon,0.0,,
TerraGrip Industries,2011,Corporate units - Congo,0.0,,
TerraGrip Industries,2011,Corporate units - Dem. Rep. Of Congo,0.0,,
TerraGrip Industries,2011,Corporate units - Côte d'Ivoire,0.0,,
TerraGrip Industries,2011,Corporate units - Egypt,0.0,,
TerraGrip Industries,2011,Corporate units - Eritrea,0.0,,
TerraGrip Industries,2011,Corporate units - Ethiopia,0.0,,
TerraGrip Industries,2011,Corporate units - Gabon,0.0,,
TerraGrip Industries,2011,Corporate units - Ghana,0.0,,
TerraGrip Industries,2011,Corporate units - Kenya,0.0,,
TerraGrip Industries,2011,Corporate units - Libya,0.0,,
TerraGrip Industries,2011,Corporate units - Morocco,0.0,,
TerraGrip Industries,2011,Corporate units - Mozambique,0.0,,
TerraGrip Industries,2011,Corporate units - Namibia,0.0,,
TerraGrip Industries,2011,Corporate units - Nigeria,0.0,,
TerraGrip Industries,2011,Corporate units - Senegal,0.0,,
TerraGrip Industries,2011,Corporate units - South Africa,0.0,,
TerraGrip Industries,2011,Corporate units - Sudan,0.0,,
TerraGrip Industries,2011,Corporate units - United Rep. Of Tanzania,0.0,,
TerraGrip Industries,2011,Corporate units - Togo,0.0,,
TerraGrip Industries,2011,Corporate units - Tunisia,0.0,,
TerraGrip Industries,2011,Corporate units - Zambia,0.0,,
TerraGrip Industries,2011,Corporate units - Zimbabwe,0.0,,
TerraGrip Industries,2011,Corporate units - Other Africa,0.0,,
TerraGrip Industries,2011,Corporate units - Africa,0.0,,
TerraGrip Industries,2011,Corporate units - Bangladesh,0.0,,
TerraGrip Industries,2011,Corporate units - Brunei Darussalam,0.0,,
TerraGrip Industries,2011,Corporate units - Cambodia,0.0,,
TerraGrip Industries,2011,Corporate units - Chinese Taipei,0.0,,
TerraGrip Industries,2011,Corporate units - India,0.0,,
TerraGrip Industries,2011,Corporate units - Indonesia,0.0,,
TerraGrip Industries,2011,Corporate units - DPR of Korea,0.0,,
TerraGrip Industries,2011,Corporate units - Malaysia,0.0,,
TerraGrip Industries,2011,Corporate units - Mongolia,0.0,,
TerraGrip Industries,2011,Corporate units - Myanmar,0.0,,
TerraGrip Industries,2011,Corporate units - Nepal,0.0,,
TerraGrip Industries,2011,Corporate units - Pakistan,0.0,,
TerraGrip Industries,2011,Corporate units - Philippines,0.0,,
TerraGrip Industries,2011,Corporate units - Singapore,0.0,,
TerraGrip Industries,2011,Corporate units - Sri Lanka,0.0,,
TerraGrip Industries,2011,Corporate units - Thailand,0.0,,
TerraGrip Industries,2011,Corporate units - Vietnam,0.0,,
TerraGrip Industries,2011,Corporate units - Other Asia,0.0,,
TerraGrip Industries,2011,Corporate units - Asia,0.0,,
TerraGrip Industries,2011,Corporate units - People's Rep. Of China,0.0,,
TerraGrip Industries,2011,"Corporate units - Hong Kong, China",0.0,,
TerraGrip Industries,2011,Corporate units - China,0.0,,
TerraGrip Industries,2011,Corporate units - Argentina,0.0,,
TerraGrip Industries,2011,Corporate units - Bolivia,0.0,,
TerraGrip Industries,2011,Corporate units - Brazil,0.0,,
TerraGrip Industries,2011,Corporate units - Colombia,0.0,,
TerraGrip Industries,2011,Corporate units - Costa Rica,0.0,,
TerraGrip Industries,2011,Corporate units - Cuba,0.0,,
TerraGrip Industries,2011,Corporate units - Dominican Republic,0.0,,
TerraGrip Industries,2011,Corporate units - Ecuador,0.0,,
TerraGrip Industries,2011,Corporate units - El Salvador,0.0,,
TerraGrip Industries,2011,Corporate units - Guatemala,0.0,,
TerraGrip Industries,2011,Corporate units - Haiti,0.0,,
TerraGrip Industries,2011,Corporate units - Honduras,0.0,,
TerraGrip Industries,2011,Corporate units - Jamaica,0.0,,
